,variable_url,title
289,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
290,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
291,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
292,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
293,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
294,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
295,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
296,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
297,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
298,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
299,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
300,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
